var1(t-3),var2(t-3),var1(t-2),var2(t-2),var1(t-1),var2(t-1),var1(t),var2(t)
2.5016421,-4.4719089,2.5185979,-5.1671554,2.5355617,-5.8627322,2.4617182,-6.5513604
2.5185979,-5.1671554,2.5355617,-5.8627322,2.4617182,-6.5513604,2.4048363,-7.2627643
2.5355617,-5.8627322,2.4617182,-6.5513604,2.4048363,-7.2627643,2.3671516,-7.9569568
2.4617182,-6.5513604,2.4048363,-7.2627643,2.3671516,-7.9569568,2.4484078,-8.8185783
2.4048363,-7.2627643,2.3671516,-7.9569568,2.4484078,-8.8185783,2.4118176,-9.4944577
0.7894254,1.8099013,0.85561794,0.97843126,0.90084126,0.11029932,0.83151874,-0.78222455
0.85561794,0.97843126,0.90084126,0.11029932,0.83151874,-0.78222455,0.71018808,-1.5898373
0.90084126,0.11029932,0.83151874,-0.78222455,0.71018808,-1.5898373,0.68146835,-2.4316291
0.83151874,-0.78222455,0.71018808,-1.5898373,0.68146835,-2.4316291,0.67606757,-3.1967238
0.71018808,-1.5898373,0.68146835,-2.4316291,0.67606757,-3.1967238,0.72260963,-4.0487281
0.68146835,-2.4316291,0.67606757,-3.1967238,0.72260963,-4.0487281,0.55499275,-5.0016514
0.67606757,-3.1967238,0.72260963,-4.0487281,0.55499275,-5.0016514,0.86118344,-5.6155369
0.72260963,-4.0487281,0.55499275,-5.0016514,0.86118344,-5.6155369,1.0718819,-6.5608975
0.55499275,-5.0016514,0.86118344,-5.6155369,1.0718819,-6.5608975,1.1415116,-7.3321699
0.86118344,-5.6155369,1.0718819,-6.5608975,1.1415116,-7.3321699,1.2902022,-8.0274456
1.0718819,-6.5608975,1.1415116,-7.3321699,1.2902022,-8.0274456,1.5281169,-8.7866115
1.1185783,2.6332721,1.1115512,2.1759263,1.1428325,1.7319403,1.1566347,1.3107496
1.1115512,2.1759263,1.1428325,1.7319403,1.1566347,1.3107496,1.1473902,0.81318443
1.1428325,1.7319403,1.1566347,1.3107496,1.1473902,0.81318443,1.2671206,0.27600321
1.1566347,1.3107496,1.1473902,0.81318443,1.2671206,0.27600321,1.2753798,-0.24418063
1.1473902,0.81318443,1.2671206,0.27600321,1.2753798,-0.24418063,1.2245773,-0.81637798
1.2671206,0.27600321,1.2753798,-0.24418063,1.2245773,-0.81637798,1.2372851,-1.2579647
1.2753798,-0.24418063,1.2245773,-0.81637798,1.2372851,-1.2579647,1.2585767,-1.8808236
1.2245773,-0.81637798,1.2372851,-1.2579647,1.2585767,-1.8808236,1.1738068,-2.3908682
1.2372851,-1.2579647,1.2585767,-1.8808236,1.1738068,-2.3908682,1.180951,-2.9328853
1.2585767,-1.8808236,1.1738068,-2.3908682,1.180951,-2.9328853,1.2603436,-3.5232538
1.1738068,-2.3908682,1.180951,-2.9328853,1.2603436,-3.5232538,1.1710301,-4.1155618
1.180951,-2.9328853,1.2603436,-3.5232538,1.1710301,-4.1155618,1.1584117,-4.6767163
1.2603436,-3.5232538,1.1710301,-4.1155618,1.1584117,-4.6767163,1.2390297,-5.2470156
1.1710301,-4.1155618,1.1584117,-4.6767163,1.2390297,-5.2470156,1.3459518,-5.6784714
1.1584117,-4.6767163,1.2390297,-5.2470156,1.3459518,-5.6784714,1.3706238,-6.2429143
1.2390297,-5.2470156,1.3459518,-5.6784714,1.3706238,-6.2429143,1.3383883,-6.8231909
1.3459518,-5.6784714,1.3706238,-6.2429143,1.3383883,-6.8231909,1.2908192,-7.3427807
1.3706238,-6.2429143,1.3383883,-6.8231909,1.2908192,-7.3427807,1.2879725,-8.0675979
1.3383883,-6.8231909,1.2908192,-7.3427807,1.2879725,-8.0675979,1.2753939,-8.631202
1.2908192,-7.3427807,1.2879725,-8.0675979,1.2753939,-8.631202,1.4732436,-9.1056007
1.8374046,2.8252926,1.8295858,2.3518649,1.8778125,1.8885449,1.8904979,1.4509915
1.8295858,2.3518649,1.8778125,1.8885449,1.8904979,1.4509915,1.8816078,0.95729993
1.8778125,1.8885449,1.8904979,1.4509915,1.8816078,0.95729993,1.9104398,0.47730543
1.8904979,1.4509915,1.8816078,0.95729993,1.9104398,0.47730543,1.8993772,-0.056287164
1.8816078,0.95729993,1.9104398,0.47730543,1.8993772,-0.056287164,1.8527155,-0.56546171
1.9104398,0.47730543,1.8993772,-0.056287164,1.8527155,-0.56546171,1.8599672,-1.1026521
1.8993772,-0.056287164,1.8527155,-0.56546171,1.8599672,-1.1026521,1.7937568,-1.6305268
1.8527155,-0.56546171,1.8599672,-1.1026521,1.7937568,-1.6305268,1.7458214,-2.1617583
1.8599672,-1.1026521,1.7937568,-1.6305268,1.7458214,-2.1617583,1.7703713,-2.7224308
1.7937568,-1.6305268,1.7458214,-2.1617583,1.7703713,-2.7224308,1.7949251,-3.2831899
1.7458214,-2.1617583,1.7703713,-2.7224308,1.7949251,-3.2831899,1.8205763,-3.8242164
1.7703713,-2.7224308,1.7949251,-3.2831899,1.8205763,-3.8242164,1.8451372,-4.3851344
1.7949251,-3.2831899,1.8205763,-3.8242164,1.8451372,-4.3851344,1.8697018,-4.9461391
1.8205763,-3.8242164,1.8451372,-4.3851344,1.8697018,-4.9461391,1.8390859,-5.5022383
1.8451372,-4.3851344,1.8697018,-4.9461391,1.8390859,-5.5022383,1.8452623,-6.0621772
1.8697018,-4.9461391,1.8390859,-5.5022383,1.8452623,-6.0621772,1.8492531,-6.6622376
1.8390859,-5.5022383,1.8452623,-6.0621772,1.8492531,-6.6622376,1.8705678,-7.2839349
1.8452623,-6.0621772,1.8492531,-6.6622376,1.8705678,-7.2839349,1.9882205,-7.832153
1.8492531,-6.6622376,1.8705678,-7.2839349,1.9882205,-7.832153,2.0149898,-8.3538613
1.8705678,-7.2839349,1.9882205,-7.832153,2.0149898,-8.3538613,2.0752121,-8.9374792
2.4263797,2.8393188,2.4358494,2.3462042,2.44746,1.8918823,2.5473321,1.3837018
2.4358494,2.3462042,2.44746,1.8918823,2.5473321,1.3837018,2.5185472,0.85716999
2.44746,1.8918823,2.5473321,1.3837018,2.5185472,0.85716999,2.4907947,0.34952456
2.5473321,1.3837018,2.5185472,0.85716999,2.4907947,0.34952456,2.4800477,-0.18093553
2.5185472,0.85716999,2.4907947,0.34952456,2.4800477,-0.18093553,2.4149182,-0.70419485
2.4907947,0.34952456,2.4800477,-0.18093553,2.4149182,-0.70419485,2.4233356,-1.2187144
2.4800477,-0.18093553,2.4149182,-0.70419485,2.4233356,-1.2187144,2.4658814,-1.7774083
2.4149182,-0.70419485,2.4233356,-1.2187144,2.4658814,-1.7774083,2.4529651,-2.3488712
2.4233356,-1.2187144,2.4658814,-1.7774083,2.4529651,-2.3488712,2.4965931,-2.8879949
2.4658814,-1.7774083,2.4529651,-2.3488712,2.4965931,-2.8879949,2.5028922,-3.4425533
2.4529651,-2.3488712,2.4965931,-2.8879949,2.5028922,-3.4425533,2.473983,-3.973843
2.4965931,-2.8879949,2.5028922,-3.4425533,2.473983,-3.973843,2.5336352,-4.5543837
2.5028922,-3.4425533,2.473983,-3.973843,2.5336352,-4.5543837,2.5399479,-5.109721
2.473983,-3.973843,2.5336352,-4.5543837,2.5399479,-5.109721,2.546264,-5.665353
2.5336352,-4.5543837,2.5399479,-5.109721,2.546264,-5.665353,2.5856474,-6.2835505
2.5399479,-5.109721,2.546264,-5.665353,2.5856474,-6.2835505,2.57063,-6.8975258
2.546264,-5.665353,2.5856474,-6.2835505,2.57063,-6.8975258,2.6484221,-7.4789613
2.5856474,-6.2835505,2.57063,-6.8975258,2.6484221,-7.4789613,2.7059097,-8.0982529
2.57063,-6.8975258,2.6484221,-7.4789613,2.7059097,-8.0982529,2.6898908,-8.7328797
-0.82144178,-2.4751817,-0.82144178,-2.4751817,-1.0842082,-2.279998,-1.0977351,-2.1758393
-0.82144178,-2.4751817,-1.0842082,-2.279998,-1.0977351,-2.1758393,-1.1431142,-1.9447078
-1.0842082,-2.279998,-1.0977351,-2.1758393,-1.1431142,-1.9447078,-1.1530602,-1.7794029
-1.0977351,-2.1758393,-1.1431142,-1.9447078,-1.1530602,-1.7794029,-1.4298368,-1.456941
-1.1431142,-1.9447078,-1.1530602,-1.7794029,-1.4298368,-1.456941,-1.6007187,-1.3321264
-1.1530602,-1.7794029,-1.4298368,-1.456941,-1.6007187,-1.3321264,-1.4337769,-1.189216
-1.4298368,-1.456941,-1.6007187,-1.3321264,-1.4337769,-1.189216,-1.4021009,-0.98791796
-1.6007187,-1.3321264,-1.4337769,-1.189216,-1.4021009,-0.98791796,-1.3752687,-0.86827242
-1.4337769,-1.189216,-1.4021009,-0.98791796,-1.3752687,-0.86827242,-1.6888783,-0.47621797
-1.4021009,-0.98791796,-1.3752687,-0.86827242,-1.6888783,-0.47621797,-1.7383269,-0.30465212
-1.3752687,-0.86827242,-1.6888783,-0.47621797,-1.7383269,-0.30465212,-1.7064375,-0.10322491
-1.6888783,-0.47621797,-1.7383269,-0.30465212,-1.7064375,-0.10322491,-1.8163572,0.05650721
-1.7383269,-0.30465212,-1.7064375,-0.10322491,-1.8163572,0.05650721,-1.9871689,0.20465862
-1.7064375,-0.10322491,-1.8163572,0.05650721,-1.9871689,0.20465862,-2.1212276,0.30656669
-1.8163572,0.05650721,-1.9871689,0.20465862,-2.1212276,0.30656669,-2.232001,0.46734329
-1.9871689,0.20465862,-2.1212276,0.30656669,-2.232001,0.46734329,-2.3891405,0.53169962
-2.1212276,0.30656669,-2.232001,0.46734329,-2.3891405,0.53169962,-2.5341923,0.46996324
-2.232001,0.46734329,-2.3891405,0.53169962,-2.5341923,0.46996324,-2.6144191,0.48163919
-2.3891405,0.53169962,-2.5341923,0.46996324,-2.6144191,0.48163919,-2.6319981,0.52572142
-2.5341923,0.46996324,-2.6144191,0.48163919,-2.6319981,0.52572142,-2.6307493,0.5463001
-2.6144191,0.48163919,-2.6319981,0.52572142,-2.6307493,0.5463001,-2.6295007,0.56687779
3.8669747,-5.8421427,3.7303876,-5.066496,3.7351625,-4.3041847,3.7389042,-3.5620667
3.7303876,-5.066496,3.7351625,-4.3041847,3.7389042,-3.5620667,3.738531,-2.8982352
3.7351625,-4.3041847,3.7389042,-3.5620667,3.738531,-2.8982352,3.7775581,-2.1619588
3.7389042,-3.5620667,3.738531,-2.8982352,3.7775581,-2.1619588,3.8899969,-1.3785409
3.738531,-2.8982352,3.7775581,-2.1619588,3.8899969,-1.3785409,4.108189,-0.59366163
3.7775581,-2.1619588,3.8899969,-1.3785409,4.108189,-0.59366163,4.0736898,0.089732475
3.8899969,-1.3785409,4.108189,-0.59366163,4.0736898,0.089732475,4.1491972,0.85230086
1.8238376,3.5789601,1.9064448,3.0699843,2.0233019,2.5161134,2.1024378,1.9497893
1.9064448,3.0699843,2.0233019,2.5161134,2.1024378,1.9497893,2.1825741,1.4035824
2.0233019,2.5161134,2.1024378,1.9497893,2.1825741,1.4035824,2.2433737,0.84121487
2.1024378,1.9497893,2.1825741,1.4035824,2.2433737,0.84121487,2.2677912,0.28466799
2.1825741,1.4035824,2.2433737,0.84121487,2.2677912,0.28466799,2.3093109,-0.29419714
2.2433737,0.84121487,2.2677912,0.28466799,2.3093109,-0.29419714,2.2963102,-0.86538332
2.2677912,0.28466799,2.3093109,-0.29419714,2.2963102,-0.86538332,2.2661782,-1.4150498
2.3093109,-0.29419714,2.2963102,-0.86538332,2.2661782,-1.4150498,2.2156302,-2.0024474
2.2963102,-0.86538332,2.2661782,-1.4150498,2.2156302,-2.0024474,2.1649933,-2.5908775
2.2661782,-1.4150498,2.2156302,-2.0024474,2.1649933,-2.5908775,2.1529681,-3.1450802
2.2156302,-2.0024474,2.1649933,-2.5908775,2.1529681,-3.1450802,2.1570353,-3.741278
2.1649933,-2.5908775,2.1529681,-3.1450802,2.1570353,-3.741278,2.161105,-4.3378481
2.1529681,-3.1450802,2.1570353,-3.741278,2.161105,-4.3378481,2.2199716,-4.9400867
2.1570353,-3.741278,2.161105,-4.3378481,2.2199716,-4.9400867,2.2240612,-5.5370652
2.161105,-4.3378481,2.2199716,-4.9400867,2.2240612,-5.5370652,2.1926934,-6.1115147
2.2199716,-4.9400867,2.2240612,-5.5370652,2.1926934,-6.1115147,2.1784927,-6.7080133
2.2240612,-5.5370652,2.1926934,-6.1115147,2.1784927,-6.7080133,2.1836589,-7.2865654
2.1926934,-6.1115147,2.1784927,-6.7080133,2.1836589,-7.2865654,2.112322,-7.9202958
2.1784927,-6.7080133,2.1836589,-7.2865654,2.112322,-7.9202958,2.1379764,-8.4612767
2.1836589,-7.2865654,2.112322,-7.9202958,2.1379764,-8.4612767,2.0394277,-9.2557596
2.112322,-7.9202958,2.1379764,-8.4612767,2.0394277,-9.2557596,1.9710159,-9.833394
-2.3434751,-1.0496975,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.3647015,-1.0676647
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.3647015,-1.0676647,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.3647015,-1.0676647,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.3647015,-1.0676647,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974,-2.2848007,-1.0780974
3.2896963,-10.012477,3.2537813,-9.674605,3.2389217,-9.2783895,3.3125237,-8.9069723
3.2537813,-9.674605,3.2389217,-9.2783895,3.3125237,-8.9069723,3.4152959,-8.3212076
3.2389217,-9.2783895,3.3125237,-8.9069723,3.4152959,-8.3212076,3.4182984,-7.927282
3.3125237,-8.9069723,3.4152959,-8.3212076,3.4182984,-7.927282,3.4778761,-7.478529
3.4152959,-8.3212076,3.4182984,-7.927282,3.4778761,-7.478529,3.4850147,-7.0069366
3.4182984,-7.927282,3.4778761,-7.478529,3.4850147,-7.0069366,3.3852761,-6.5270062
3.4778761,-7.478529,3.4850147,-7.0069366,3.3852761,-6.5270062,3.28434,-6.0659374
3.4850147,-7.0069366,3.3852761,-6.5270062,3.28434,-6.0659374,3.1484852,-5.5812893
3.3852761,-6.5270062,3.28434,-6.0659374,3.1484852,-5.5812893,3.0281674,-5.1364856
3.28434,-6.0659374,3.1484852,-5.5812893,3.0281674,-5.1364856,3.0534318,-4.6659661
3.1484852,-5.5812893,3.0281674,-5.1364856,3.0534318,-4.6659661,3.0586398,-4.2332288
3.0281674,-5.1364856,3.0534318,-4.6659661,3.0586398,-4.2332288,2.9942044,-3.7537619
3.0534318,-4.6659661,3.0586398,-4.2332288,2.9942044,-3.7537619,2.9835929,-3.2801034
3.0586398,-4.2332288,2.9942044,-3.7537619,2.9835929,-3.2801034,2.9381327,-2.7827573
2.9942044,-3.7537619,2.9835929,-3.2801034,2.9381327,-2.7827573,2.8566997,-2.2807369
2.9835929,-3.2801034,2.9381327,-2.7827573,2.8566997,-2.2807369,2.8281188,-1.8047291
2.9381327,-2.7827573,2.8566997,-2.2807369,2.8281188,-1.8047291,2.7974197,-1.3677711
2.8566997,-2.2807369,2.8281188,-1.8047291,2.7974197,-1.3677711,2.7878942,-0.87470434
2.8281188,-1.8047291,2.7974197,-1.3677711,2.7878942,-0.87470434,2.828096,-0.46761316
2.7974197,-1.3677711,2.7878942,-0.87470434,2.828096,-0.46761316,2.8323175,-0.055739898
2.7878942,-0.87470434,2.828096,-0.46761316,2.8323175,-0.055739898,2.7847299,0.40306704
2.828096,-0.46761316,2.8323175,-0.055739898,2.7847299,0.40306704,2.7889637,0.81465921
2.8323175,-0.055739898,2.7847299,0.40306704,2.7889637,0.81465921,2.7773361,1.2678084
2.7847299,0.40306704,2.7889637,0.81465921,2.7773361,1.2678084,2.7297463,1.7268141
2.7889637,0.81465921,2.7773361,1.2678084,2.7297463,1.7268141,2.7879155,2.1287167
2.7773361,1.2678084,2.7297463,1.7268141,2.7879155,2.1287167,2.8111535,2.5556166
2.7297463,1.7268141,2.7879155,2.1287167,2.8111535,2.5556166,2.7498892,3.0951913
3.8479319,-10.253669,3.9287112,-9.7267087,3.9346391,-9.275486,3.9198343,-8.8822307
3.9287112,-9.7267087,3.9346391,-9.275486,3.9198343,-8.8822307,3.9267878,-8.4119346
3.9346391,-9.275486,3.9198343,-8.8822307,3.9267878,-8.4119346,3.8246812,-7.9935495
3.9198343,-8.8822307,3.9267878,-8.4119346,3.8246812,-7.9935495,3.8296165,-7.5624166
3.9267878,-8.4119346,3.8246812,-7.9935495,3.8296165,-7.5624166,3.835576,-7.1120352
3.8246812,-7.9935495,3.8296165,-7.5624166,3.835576,-7.1120352,3.8446117,-6.6034577
3.8296165,-7.5624166,3.835576,-7.1120352,3.8446117,-6.6034577,3.7683835,-6.0291945
3.835576,-7.1120352,3.8446117,-6.6034577,3.7683835,-6.0291945,3.8201739,-5.7205873
3.8446117,-6.6034577,3.7683835,-6.0291945,3.8201739,-5.7205873,3.7585494,-5.2061723
3.7683835,-6.0291945,3.8201739,-5.7205873,3.7585494,-5.2061723,3.7655569,-4.7374311
3.8201739,-5.7205873,3.7585494,-5.2061723,3.7655569,-4.7374311,3.7039146,-4.2226882
3.7585494,-5.2061723,3.7655569,-4.7374311,3.7039146,-4.2226882,3.6963474,-3.69406
3.7655569,-4.7374311,3.7039146,-4.2226882,3.6963474,-3.69406,3.6887838,-3.1656847
3.7039146,-4.2226882,3.6963474,-3.69406,3.6887838,-3.1656847,3.6791644,-2.6763542
3.6963474,-3.69406,3.6887838,-3.1656847,3.6791644,-2.6763542,3.4360493,-2.2162248
3.6887838,-3.1656847,3.6791644,-2.6763542,3.4360493,-2.2162248,3.6589069,-1.7176299
3.6791644,-2.6763542,3.4360493,-2.2162248,3.6589069,-1.7176299,3.3991052,-1.233636
3.4360493,-2.2162248,3.6589069,-1.7176299,3.3991052,-1.233636,3.350855,-0.79690329
3.6589069,-1.7176299,3.3991052,-1.233636,3.350855,-0.79690329,3.35802,-0.32896589
3.3991052,-1.233636,3.350855,-0.79690329,3.35802,-0.32896589,3.3453301,0.10258317
3.350855,-0.79690329,3.35802,-0.32896589,3.3453301,0.10258317,3.2981186,0.55890597
3.35802,-0.32896589,3.3453301,0.10258317,3.2981186,0.55890597,3.3408493,1.0205389
3.3453301,0.10258317,3.2981186,0.55890597,3.3408493,1.0205389,3.3281696,1.4516449
3.2981186,0.55890597,3.3408493,1.0205389,3.3281696,1.4516449,3.4063225,1.9062113
3.3408493,1.0205389,3.3281696,1.4516449,3.4063225,1.9062113,3.4478564,2.3466881
3.3281696,1.4516449,3.4063225,1.9062113,3.4478564,2.3466881,3.4341531,2.7575338
3.4063225,1.9062113,3.4478564,2.3466881,3.4341531,2.7575338,3.4402326,3.2035444
1.5689826,3.6655217,1.6226037,2.9622818,1.6405264,2.2851461,1.777238,1.4099108
1.6226037,2.9622818,1.6405264,2.2851461,1.777238,1.4099108,1.698945,0.66837827
1.6405264,2.2851461,1.777238,1.4099108,1.698945,0.66837827,1.8044,-0.10190242
1.777238,1.4099108,1.698945,0.66837827,1.8044,-0.10190242,1.7639678,-0.83115351
1.698945,0.66837827,1.8044,-0.10190242,1.7639678,-0.83115351,1.6649233,-1.6137313
1.8044,-0.10190242,1.7639678,-0.83115351,1.6649233,-1.6137313,1.6589716,-2.3901217
1.7639678,-0.83115351,1.6649233,-1.6137313,1.6589716,-2.3901217,1.6138974,-3.202779
1.6649233,-1.6137313,1.6589716,-2.3901217,1.6138974,-3.202779,1.6784655,-4.0485273
1.6589716,-2.3901217,1.6138974,-3.202779,1.6784655,-4.0485273,1.6637159,-4.9863044
1.6138974,-3.202779,1.6784655,-4.0485273,1.6637159,-4.9863044,1.6751255,-5.7875536
1.6784655,-4.0485273,1.6637159,-4.9863044,1.6751255,-5.7875536,1.7256772,-6.5524259
1.6637159,-4.9863044,1.6751255,-5.7875536,1.7256772,-6.5524259,1.6794857,-7.3904521
1.6751255,-5.7875536,1.7256772,-6.5524259,1.6794857,-7.3904521,1.6528165,-8.2112554
1.7256772,-6.5524259,1.6794857,-7.3904521,1.6528165,-8.2112554,1.5749222,-8.9501087
1.6794857,-7.3904521,1.6528165,-8.2112554,1.5749222,-8.9501087,1.5317685,-9.7327149
0.89316077,3.9697951,1.118149,3.290806,1.1962208,2.6795709,1.2556811,2.0719903
1.118149,3.290806,1.1962208,2.6795709,1.2556811,2.0719903,1.2257097,1.5389643
1.1962208,2.6795709,1.2556811,2.0719903,1.2257097,1.5389643,1.2655247,0.91457896
1.2556811,2.0719903,1.2257097,1.5389643,1.2655247,0.91457896,1.286787,0.29301951
1.2257097,1.5389643,1.2655247,0.91457896,1.286787,0.29301951,1.3418206,-0.39341807
1.2655247,0.91457896,1.286787,0.29301951,1.3418206,-0.39341807,1.4360839,-1.0450447
1.286787,0.29301951,1.3418206,-0.39341807,1.4360839,-1.0450447,1.5117508,-1.6935108
1.3418206,-0.39341807,1.4360839,-1.0450447,1.5117508,-1.6935108,1.5677854,-2.3590093
1.4360839,-1.0450447,1.5117508,-1.6935108,1.5677854,-2.3590093,1.6226991,-3.0440907
1.5117508,-1.6935108,1.5677854,-2.3590093,1.6226991,-3.0440907,1.524271,-3.8122832
1.5677854,-2.3590093,1.6226991,-3.0440907,1.524271,-3.8122832,1.5237518,-4.4924412
1.6226991,-3.0440907,1.524271,-3.8122832,1.5237518,-4.4924412,1.5210224,-5.2130095
1.524271,-3.8122832,1.5237518,-4.4924412,1.5210224,-5.2130095,1.461554,-5.9494296
1.5237518,-4.4924412,1.5210224,-5.2130095,1.461554,-5.9494296,1.51445,-6.6760901
1.5210224,-5.2130095,1.461554,-5.9494296,1.51445,-6.6760901,1.5150324,-7.3386311
1.461554,-5.9494296,1.51445,-6.6760901,1.5150324,-7.3386311,1.5330615,-8.022902
1.51445,-6.6760901,1.5150324,-7.3386311,1.5330615,-8.022902,1.5870796,-8.7296298
1.5150324,-7.3386311,1.5330615,-8.022902,1.5870796,-8.7296298,1.5450549,-9.4917619
3.4174708,2.7799629,3.1834212,2.7633348,2.983982,2.7402678,2.8755101,2.7399745
3.1834212,2.7633348,2.983982,2.7402678,2.8755101,2.7399745,2.7171007,2.8268632
2.983982,2.7402678,2.8755101,2.7399745,2.7171007,2.8268632,2.5433272,2.9755665
2.8755101,2.7399745,2.7171007,2.8268632,2.5433272,2.9755665,2.4562136,3.0501122
2.7171007,2.8268632,2.5433272,2.9755665,2.4562136,3.0501122,2.2547912,3.0469768
2.5433272,2.9755665,2.4562136,3.0501122,2.2547912,3.0469768,2.0707423,3.0405642
2.4562136,3.0501122,2.2547912,3.0469768,2.0707423,3.0405642,1.9591038,3.0210628
2.2547912,3.0469768,2.0707423,3.0405642,1.9591038,3.0210628,1.8127479,3.0472104
2.0707423,3.0405642,1.9591038,3.0210628,1.8127479,3.0472104,1.5956732,3.1454523
1.9591038,3.0210628,1.8127479,3.0472104,1.5956732,3.1454523,1.4862261,3.1849142
1.8127479,3.0472104,1.5956732,3.1454523,1.4862261,3.1849142,1.4482203,3.1718862
1.5956732,3.1454523,1.4862261,3.1849142,1.4482203,3.1718862,1.4286545,3.1555402
1.4862261,3.1849142,1.4482203,3.1718862,1.4286545,3.1555402,1.4286545,3.1555402
1.4482203,3.1718862,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402
1.4286545,3.1555402,1.4286545,3.1555402,1.4286545,3.1555402,1.4275519,3.1358834
1.4286545,3.1555402,1.4286545,3.1555402,1.4275519,3.1358834,1.2958903,3.1196689
1.4286545,3.1555402,1.4275519,3.1358834,1.2958903,3.1196689,1.2762605,3.1032854
0.77124257,-9.5754768,0.77661019,-8.8050512,0.66994987,-8.0080002,0.69537108,-7.219455
0.77661019,-8.8050512,0.66994987,-8.0080002,0.69537108,-7.219455,0.64077632,-6.5066312
0.66994987,-8.0080002,0.69537108,-7.219455,0.64077632,-6.5066312,0.56955048,-5.7516829
0.69537108,-7.219455,0.64077632,-6.5066312,0.56955048,-5.7516829,0.65049781,-4.9904571
0.64077632,-6.5066312,0.56955048,-5.7516829,0.65049781,-4.9904571,0.65591858,-4.2234537
0.56955048,-5.7516829,0.65049781,-4.9904571,0.65591858,-4.2234537,0.73661244,-3.4655216
0.65049781,-4.9904571,0.65591858,-4.2234537,0.73661244,-3.4655216,0.77729699,-2.7450715
0.65591858,-4.2234537,0.73661244,-3.4655216,0.77729699,-2.7450715,0.85991846,-1.9507084
0.73661244,-3.4655216,0.77729699,-2.7450715,0.85991846,-1.9507084,0.90490719,-1.153416
0.77729699,-2.7450715,0.85991846,-1.9507084,0.90490719,-1.153416,1.0177963,-0.48742102
0.85991846,-1.9507084,0.90490719,-1.153416,1.0177963,-0.48742102,1.0043408,0.27519698
0.90490719,-1.153416,1.0177963,-0.48742102,1.0043408,0.27519698,0.93376663,1.0262809
1.0177963,-0.48742102,1.0043408,0.27519698,0.93376663,1.0262809,0.86090556,1.7381532
1.0043408,0.27519698,0.93376663,1.0262809,0.86090556,1.7381532,0.80108845,2.3482528
0.93376663,1.0262809,0.86090556,1.7381532,0.80108845,2.3482528,0.75137827,3.1368617
0.86090556,1.7381532,0.80108845,2.3482528,0.75137827,3.1368617,0.61535452,3.7414951
3.4400213,-9.8809679,3.3263286,-9.3224616,3.3082374,-8.6500587,3.1416171,-8.0669575
3.3263286,-9.3224616,3.3082374,-8.6500587,3.1416171,-8.0669575,3.1393782,-7.4346556
3.3082374,-8.6500587,3.1416171,-8.0669575,3.1393782,-7.4346556,3.0453087,-6.8351366
3.1416171,-8.0669575,3.1393782,-7.4346556,3.0453087,-6.8351366,2.9320682,-6.2530277
3.1393782,-7.4346556,3.0453087,-6.8351366,2.9320682,-6.2530277,2.8737731,-5.6551214
3.0453087,-6.8351366,2.9320682,-6.2530277,2.8737731,-5.6551214,2.7602644,-5.0713828
2.9320682,-6.2530277,2.8737731,-5.6551214,2.7602644,-5.0713828,2.6816623,-4.5100075
2.8737731,-5.6551214,2.7602644,-5.0713828,2.6816623,-4.5100075,2.6583139,-3.934259
