var1(t-5),var2(t-5),var3(t-5),var4(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t),var2(t),var3(t),var4(t)
2.1515148,3.42646,1.3248832,0.37571878,2.7997063,3.5515016,1.4343466,0.42370793,3.2989921,3.7654263,1.2358987,0.47621214,3.7884252,3.9324713,1.2738565,0.41346759,4.3180773,4.0962004,1.3179045,0.46037714,4.8427488,4.300773,1.3522664,0.39890284
2.7997063,3.5515016,1.4343466,0.42370793,3.2989921,3.7654263,1.2358987,0.47621214,3.7884252,3.9324713,1.2738565,0.41346759,4.3180773,4.0962004,1.3179045,0.46037714,4.8427488,4.300773,1.3522664,0.39890284,5.3998904,4.4153227,1.3822776,0.28419969
3.2989921,3.7654263,1.2358987,0.47621214,3.7884252,3.9324713,1.2738565,0.41346759,4.3180773,4.0962004,1.3179045,0.46037714,4.8427488,4.300773,1.3522664,0.39890284,5.3998904,4.4153227,1.3822776,0.28419969,5.9485709,4.5281327,1.4684918,0.22382993
3.7884252,3.9324713,1.2738565,0.41346759,4.3180773,4.0962004,1.3179045,0.46037714,4.8427488,4.300773,1.3522664,0.39890284,5.3998904,4.4153227,1.3822776,0.28419969,5.9485709,4.5281327,1.4684918,0.22382993,6.5746839,4.5943866,1.4950559,0.11365951
4.3180773,4.0962004,1.3179045,0.46037714,4.8427488,4.300773,1.3522664,0.39890284,5.3998904,4.4153227,1.3822776,0.28419969,5.9485709,4.5281327,1.4684918,0.22382993,6.5746839,4.5943866,1.4950559,0.11365951,7.1446156,4.6190604,1.3098229,0.11647946
4.8427488,4.300773,1.3522664,0.39890284,5.3998904,4.4153227,1.3822776,0.28419969,5.9485709,4.5281327,1.4684918,0.22382993,6.5746839,4.5943866,1.4950559,0.11365951,7.1446156,4.6190604,1.3098229,0.11647946,7.6225423,4.6875702,1.1842565,0.11857373
5.3998904,4.4153227,1.3822776,0.28419969,5.9485709,4.5281327,1.4684918,0.22382993,6.5746839,4.5943866,1.4950559,0.11365951,7.1446156,4.6190604,1.3098229,0.11647946,7.6225423,4.6875702,1.1842565,0.11857373,8.0920208,4.7139193,1.1509965,-0.24223821
5.9485709,4.5281327,1.4684918,0.22382993,6.5746839,4.5943866,1.4950559,0.11365951,7.1446156,4.6190604,1.3098229,0.11647946,7.6225423,4.6875702,1.1842565,0.11857373,8.0920208,4.7139193,1.1509965,-0.24223821,8.5433394,4.4937796,1.2442971,-0.14234381
6.5746839,4.5943866,1.4950559,0.11365951,7.1446156,4.6190604,1.3098229,0.11647946,7.6225423,4.6875702,1.1842565,0.11857373,8.0920208,4.7139193,1.1509965,-0.24223821,8.5433394,4.4937796,1.2442971,-0.14234381,9.0874584,4.6000443,1.3474311,0.21309725
7.1446156,4.6190604,1.3098229,0.11647946,7.6225423,4.6875702,1.1842565,0.11857373,8.0920208,4.7139193,1.1509965,-0.24223821,8.5433394,4.4937796,1.2442971,-0.14234381,9.0874584,4.6000443,1.3474311,0.21309725,9.6212843,4.6642574,1.3266238,0.20942016
7.6225423,4.6875702,1.1842565,0.11857373,8.0920208,4.7139193,1.1509965,-0.24223821,8.5433394,4.4937796,1.2442971,-0.14234381,9.0874584,4.6000443,1.3474311,0.21309725,9.6212843,4.6642574,1.3266238,0.20942016,10.148757,4.7675804,1.1673099,0.41087474
8.0920208,4.7139193,1.1509965,-0.24223821,8.5433394,4.4937796,1.2442971,-0.14234381,9.0874584,4.6000443,1.3474311,0.21309725,9.6212843,4.6642574,1.3266238,0.20942016,10.148757,4.7675804,1.1673099,0.41087474,10.555132,4.9929572,1.1956912,0.354721
8.5433394,4.4937796,1.2442971,-0.14234381,9.0874584,4.6000443,1.3474311,0.21309725,9.6212843,4.6642574,1.3266238,0.20942016,10.148757,4.7675804,1.1673099,0.41087474,10.555132,4.9929572,1.1956912,0.354721,11.10531,5.0513572,1.2690168,0.14863894
9.0874584,4.6000443,1.3474311,0.21309725,9.6212843,4.6642574,1.3266238,0.20942016,10.148757,4.7675804,1.1673099,0.41087474,10.555132,4.9929572,1.1956912,0.354721,11.10531,5.0513572,1.2690168,0.14863894,11.570346,5.1118684,1.1145564,0.34667566
9.6212843,4.6642574,1.3266238,0.20942016,10.148757,4.7675804,1.1673099,0.41087474,10.555132,4.9929572,1.1956912,0.354721,11.10531,5.0513572,1.2690168,0.14863894,11.570346,5.1118684,1.1145564,0.34667566,11.996956,5.3286978,1.1423097,0.24475063
10.148757,4.7675804,1.1673099,0.41087474,10.555132,4.9929572,1.1956912,0.354721,11.10531,5.0513572,1.2690168,0.14863894,11.570346,5.1118684,1.1145564,0.34667566,11.996956,5.3286978,1.1423097,0.24475063,12.484193,5.3076689,1.0289109,0.051759618
10.555132,4.9929572,1.1956912,0.354721,11.10531,5.0513572,1.2690168,0.14863894,11.570346,5.1118684,1.1145564,0.34667566,11.996956,5.3286978,1.1423097,0.24475063,12.484193,5.3076689,1.0289109,0.051759618,12.820084,5.3701054,1.1652937,0.52097497
11.10531,5.0513572,1.2690168,0.14863894,11.570346,5.1118684,1.1145564,0.34667566,11.996956,5.3286978,1.1423097,0.24475063,12.484193,5.3076689,1.0289109,0.051759618,12.820084,5.3701054,1.1652937,0.52097497,13.416428,5.7244489,1.4908602,0.8858585
-2.5442777,0.072850206,1.0617293,0.99431038,-2.1195859,0.47057436,1.1186796,0.92958893,-1.649334,0.81652135,1.2931763,0.74234499,-1.0850449,1.0644504,1.338571,0.67340383,-0.57847724,1.3552444,1.1871991,0.66289322,-0.13528566,1.5947649,1.105935,0.65336046
-2.1195859,0.47057436,1.1186796,0.92958893,-1.649334,0.81652135,1.2931763,0.74234499,-1.0850449,1.0644504,1.338571,0.67340383,-0.57847724,1.3552444,1.1871991,0.66289322,-0.13528566,1.5947649,1.105935,0.65336046,0.30627072,1.8779328,0.77425061,0.70287515
-1.649334,0.81652135,1.2931763,0.74234499,-1.0850449,1.0644504,1.338571,0.67340383,-0.57847724,1.3552444,1.1871991,0.66289322,-0.13528566,1.5947649,1.105935,0.65336046,0.30627072,1.8779328,0.77425061,0.70287515,0.48411483,2.157065,0.76009107,0.63786776
-1.0850449,1.0644504,1.338571,0.67340383,-0.57847724,1.3552444,1.1871991,0.66289322,-0.13528566,1.5947649,1.105935,0.65336046,0.30627072,1.8779328,0.77425061,0.70287515,0.48411483,2.157065,0.76009107,0.63786776,0.91434358,2.388227,1.064898,0.51735097
-0.57847724,1.3552444,1.1871991,0.66289322,-0.13528566,1.5947649,1.105935,0.65336046,0.30627072,1.8779328,0.77425061,0.70287515,0.48411483,2.157065,0.76009107,0.63786776,0.91434358,2.388227,1.064898,0.51735097,1.3360332,2.5709458,1.1691929,0.39680985
-0.13528566,1.5947649,1.105935,0.65336046,0.30627072,1.8779328,0.77425061,0.70287515,0.48411483,2.157065,0.76009107,0.63786776,0.91434358,2.388227,1.064898,0.51735097,1.3360332,2.5709458,1.1691929,0.39680985,1.8496979,2.7056749,1.2178176,0.39129175
0.30627072,1.8779328,0.77425061,0.70287515,0.48411483,2.157065,0.76009107,0.63786776,0.91434358,2.388227,1.064898,0.51735097,1.3360332,2.5709458,1.1691929,0.39680985,1.8496979,2.7056749,1.2178176,0.39129175,2.3102873,2.8839792,1.1442742,0.44297382
0.48411483,2.157065,0.76009107,0.63786776,0.91434358,2.388227,1.064898,0.51735097,1.3360332,2.5709458,1.1691929,0.39680985,1.8496979,2.7056749,1.2178176,0.39129175,2.3102873,2.8839792,1.1442742,0.44297382,2.7651172,3.0600539,1.1864635,0.38121751
0.91434358,2.388227,1.064898,0.51735097,1.3360332,2.5709458,1.1691929,0.39680985,1.8496979,2.7056749,1.2178176,0.39129175,2.3102873,2.8839792,1.1442742,0.44297382,2.7651172,3.0600539,1.1864635,0.38121751,3.2594582,3.1889532,1.2907744,0.374476
1.3360332,2.5709458,1.1691929,0.39680985,1.8496979,2.7056749,1.2178176,0.39129175,2.3102873,2.8839792,1.1442742,0.44297382,2.7651172,3.0600539,1.1864635,0.38121751,3.2594582,3.1889532,1.2907744,0.374476,3.7977367,3.3596347,1.2772475,0.42448182
1.8496979,2.7056749,1.2178176,0.39129175,2.3102873,2.8839792,1.1442742,0.44297382,2.7651172,3.0600539,1.1864635,0.38121751,3.2594582,3.1889532,1.2907744,0.374476,3.7977367,3.3596347,1.2772475,0.42448182,4.2812562,3.5285387,1.2551261,0.36413382
2.3102873,2.8839792,1.1442742,0.44297382,2.7651172,3.0600539,1.1864635,0.38121751,3.2594582,3.1889532,1.2907744,0.374476,3.7977367,3.3596347,1.2772475,0.42448182,4.2812562,3.5285387,1.2551261,0.36413382,4.8018376,3.6509418,1.2988244,0.41155938
2.7651172,3.0600539,1.1864635,0.38121751,3.2594582,3.1889532,1.2907744,0.374476,3.7977367,3.3596347,1.2772475,0.42448182,4.2812562,3.5285387,1.2551261,0.36413382,4.8018376,3.6509418,1.2988244,0.41155938,5.3203157,3.8577862,1.3365328,0.40524986
3.2594582,3.1889532,1.2907744,0.374476,3.7977367,3.3596347,1.2772475,0.42448182,4.2812562,3.5285387,1.2551261,0.36413382,4.8018376,3.6509418,1.2988244,0.41155938,5.3203157,3.8577862,1.3365328,0.40524986,5.8710638,3.9751417,1.3664667,0.29117184
3.7977367,3.3596347,1.2772475,0.42448182,4.2812562,3.5285387,1.2551261,0.36413382,4.8018376,3.6509418,1.2988244,0.41155938,5.3203157,3.8577862,1.3365328,0.40524986,5.8710638,3.9751417,1.3664667,0.29117184,6.413489,4.0907237,1.5548718,0.12392705
4.2812562,3.5285387,1.2551261,0.36413382,4.8018376,3.6509418,1.2988244,0.41155938,5.3203157,3.8577862,1.3365328,0.40524986,5.8710638,3.9751417,1.3664667,0.29117184,6.413489,4.0907237,1.5548718,0.12392705,7.1149613,4.0742833,1.582737,0.067192171
4.8018376,3.6509418,1.2988244,0.41155938,5.3203157,3.8577862,1.3365328,0.40524986,5.8710638,3.9751417,1.3664667,0.29117184,6.413489,4.0907237,1.5548718,0.12392705,7.1149613,4.0742833,1.582737,0.067192171,7.6796786,4.1444774,1.3455201,0.12378983
5.3203157,3.8577862,1.3365328,0.40524986,5.8710638,3.9751417,1.3664667,0.29117184,6.413489,4.0907237,1.5548718,0.12392705,7.1149613,4.0742833,1.582737,0.067192171,7.6796786,4.1444774,1.3455201,0.12378983,8.1913774,4.1733152,1.2677788,0.020259036
5.8710638,3.9751417,1.3664667,0.29117184,6.413489,4.0907237,1.5548718,0.12392705,7.1149613,4.0742833,1.582737,0.067192171,7.6796786,4.1444774,1.3455201,0.12378983,8.1913774,4.1733152,1.2677788,0.020259036,8.6939016,4.1606846,1.2989974,-0.032649276
6.413489,4.0907237,1.5548718,0.12392705,7.1149613,4.0742833,1.582737,0.067192171,7.6796786,4.1444774,1.3455201,0.12378983,8.1913774,4.1733152,1.2677788,0.020259036,8.6939016,4.1606846,1.2989974,-0.032649276,9.2305753,4.1471958,1.3363633,0.067674754
7.1149613,4.0742833,1.582737,0.067192171,7.6796786,4.1444774,1.3455201,0.12378983,8.1913774,4.1733152,1.2677788,0.020259036,8.6939016,4.1606846,1.2989974,-0.032649276,9.2305753,4.1471958,1.3363633,0.067674754,9.7629923,4.2148244,1.3231068,0.217949
7.6796786,4.1444774,1.3455201,0.12378983,8.1913774,4.1733152,1.2677788,0.020259036,8.6939016,4.1606846,1.2989974,-0.032649276,9.2305753,4.1471958,1.3363633,0.067674754,9.7629923,4.2148244,1.3231068,0.217949,10.289061,4.321555,1.3050989,0.26478287
8.1913774,4.1733152,1.2677788,0.020259036,8.6939016,4.1606846,1.2989974,-0.032649276,9.2305753,4.1471958,1.3363633,0.067674754,9.7629923,4.2148244,1.3231068,0.217949,10.289061,4.321555,1.3050989,0.26478287,10.807071,4.4266507,1.2503801,0.60752915
8.6939016,4.1606846,1.2989974,-0.032649276,9.2305753,4.1471958,1.3363633,0.067674754,9.7629923,4.2148244,1.3231068,0.217949,10.289061,4.321555,1.3050989,0.26478287,10.807071,4.4266507,1.2503801,0.60752915,11.289365,4.8075783,1.2272508,0.50310825
9.2305753,4.1471958,1.3363633,0.067674754,9.7629923,4.2148244,1.3231068,0.217949,10.289061,4.321555,1.3050989,0.26478287,10.807071,4.4266507,1.2503801,0.60752915,11.289365,4.8075783,1.2272508,0.50310825,11.788872,4.8291373,1.3852175,0.19377111
9.7629923,4.2148244,1.3231068,0.217949,10.289061,4.321555,1.3050989,0.26478287,10.807071,4.4266507,1.2503801,0.60752915,11.289365,4.8075783,1.2272508,0.50310825,11.788872,4.8291373,1.3852175,0.19377111,12.397539,4.9625952,1.2745985,0.24364563
10.289061,4.321555,1.3050989,0.26478287,10.807071,4.4266507,1.2503801,0.60752915,11.289365,4.8075783,1.2272508,0.50310825,11.788872,4.8291373,1.3852175,0.19377111,12.397539,4.9625952,1.2745985,0.24364563,12.808551,5.0240538,1.2543657,0.33418546
10.807071,4.4266507,1.2503801,0.60752915,11.289365,4.8075783,1.2272508,0.50310825,11.788872,4.8291373,1.3852175,0.19377111,12.397539,4.9625952,1.2745985,0.24364563,12.808551,5.0240538,1.2543657,0.33418546,13.401031,5.2299435,1.4812011,0.51472426
-4.4288044,5.5072045,1.4583339,0.18580247,-3.8454708,5.5815255,1.5995482,0.29732998,-3.1491658,5.7450685,1.9373733,0.45503601,-2.2955721,5.9455543,2.1735064,0.43503472,-1.4103607,6.0930963,2.1230459,0.36794832,-0.59713539,6.239913,2.0077293,0.30673739
-3.8454708,5.5815255,1.5995482,0.29732998,-3.1491658,5.7450685,1.9373733,0.45503601,-2.2955721,5.9455543,2.1735064,0.43503472,-1.4103607,6.0930963,2.1230459,0.36794832,-0.59713539,6.239913,2.0077293,0.30673739,0.19582277,6.3384862,2.0215403,0.18480094
-3.1491658,5.7450685,1.9373733,0.45503601,-2.2955721,5.9455543,2.1735064,0.43503472,-1.4103607,6.0930963,2.1230459,0.36794832,-0.59713539,6.239913,2.0077293,0.30673739,0.19582277,6.3384862,2.0215403,0.18480094,1.0200969,6.3877538,1.7247839,0.082348403
-2.2955721,5.9455543,2.1735064,0.43503472,-1.4103607,6.0930963,2.1230459,0.36794832,-0.59713539,6.239913,2.0077293,0.30673739,0.19582277,6.3384862,2.0215403,0.18480094,1.0200969,6.3877538,1.7247839,0.082348403,1.5756499,6.4043649,1.6203331,-0.026456537
-1.4103607,6.0930963,2.1230459,0.36794832,-0.59713539,6.239913,2.0077293,0.30673739,0.19582277,6.3384862,2.0215403,0.18480094,1.0200969,6.3877538,1.7247839,0.082348403,1.5756499,6.4043649,1.6203331,-0.026456537,2.3163633,6.3665885,1.8985735,-0.042110343
-0.59713539,6.239913,2.0077293,0.30673739,0.19582277,6.3384862,2.0215403,0.18480094,1.0200969,6.3877538,1.7247839,0.082348403,1.5756499,6.4043649,1.6203331,-0.026456537,2.3163633,6.3665885,1.8985735,-0.042110343,3.0945087,6.3706767,1.9885283,0.060991781
0.19582277,6.3384862,2.0215403,0.18480094,1.0200969,6.3877538,1.7247839,0.082348403,1.5756499,6.4043649,1.6203331,-0.026456537,2.3163633,6.3665885,1.8985735,-0.042110343,3.0945087,6.3706767,1.9885283,0.060991781,3.907186,6.4153819,2.0035024,0.0038552286
1.0200969,6.3877538,1.7247839,0.082348403,1.5756499,6.4043649,1.6203331,-0.026456537,2.3163633,6.3665885,1.8985735,-0.042110343,3.0945087,6.3706767,1.9885283,0.060991781,3.907186,6.4153819,2.0035024,0.0038552286,4.6973107,6.3737609,1.9586024,-0.050158035
1.5756499,6.4043649,1.6203331,-0.026456537,2.3163633,6.3665885,1.8985735,-0.042110343,3.0945087,6.3706767,1.9885283,0.060991781,3.907186,6.4153819,2.0035024,0.0038552286,4.6973107,6.3737609,1.9586024,-0.050158035,5.4740679,6.3752555,1.9773663,0.00073063231
2.3163633,6.3665885,1.8985735,-0.042110343,3.0945087,6.3706767,1.9885283,0.060991781,3.907186,6.4153819,2.0035024,0.0038552286,4.6973107,6.3737609,1.9586024,-0.050158035,5.4740679,6.3752555,1.9773663,0.00073063231,6.2792037,6.3743454,1.9943241,0.049455585
3.0945087,6.3706767,1.9885283,0.060991781,3.907186,6.4153819,2.0035024,0.0038552286,4.6973107,6.3737609,1.9586024,-0.050158035,5.4740679,6.3752555,1.9773663,0.00073063231,6.2792037,6.3743454,1.9943241,0.049455585,7.0695271,6.41482,1.9520915,0.048960339
3.907186,6.4153819,2.0035024,0.0038552286,4.6973107,6.3737609,1.9586024,-0.050158035,5.4740679,6.3752555,1.9773663,0.00073063231,6.2792037,6.3743454,1.9943241,0.049455585,7.0695271,6.41482,1.9520915,0.048960339,7.8408769,6.4135136,1.9625634,0.04445808
4.6973107,6.3737609,1.9586024,-0.050158035,5.4740679,6.3752555,1.9773663,0.00073063231,6.2792037,6.3743454,1.9943241,0.049455585,7.0695271,6.41482,1.9520915,0.048960339,7.8408769,6.4135136,1.9625634,0.04445808,8.6395778,6.4503865,1.9771359,0.14118093
5.4740679,6.3752555,1.9773663,0.00073063231,6.2792037,6.3743454,1.9943241,0.049455585,7.0695271,6.41482,1.9520915,0.048960339,7.8408769,6.4135136,1.9625634,0.04445808,8.6395778,6.4503865,1.9771359,0.14118093,9.4225856,6.5264584,2.0305745,0.083361409
6.2792037,6.3743454,1.9943241,0.049455585,7.0695271,6.41482,1.9520915,0.048960339,7.8408769,6.4135136,1.9625634,0.04445808,8.6395778,6.4503865,1.9771359,0.14118093,9.4225856,6.5264584,2.0305745,0.083361409,10.264037,6.5170756,2.0288274,-0.069189857
7.0695271,6.41482,1.9520915,0.048960339,7.8408769,6.4135136,1.9625634,0.04445808,8.6395778,6.4503865,1.9771359,0.14118093,9.4225856,6.5264584,2.0305745,0.083361409,10.264037,6.5170756,2.0288274,-0.069189857,11.045648,6.4711065,2.0218651,-0.26420774
7.8408769,6.4135136,1.9625634,0.04445808,8.6395778,6.4503865,1.9771359,0.14118093,9.4225856,6.5264584,2.0305745,0.083361409,10.264037,6.5170756,2.0288274,-0.069189857,11.045648,6.4711065,2.0218651,-0.26420774,11.88153,6.3057094,2.0197945,-0.40622856
8.6395778,6.4503865,1.9771359,0.14118093,9.4225856,6.5264584,2.0305745,0.083361409,10.264037,6.5170756,2.0288274,-0.069189857,11.045648,6.4711065,2.0218651,-0.26420774,11.88153,6.3057094,2.0197945,-0.40622856,12.661483,6.1461236,1.9498843,-0.39896437
-4.7076025,4.4488154,1.3630511,0.57117113,-4.1623821,4.6772839,1.4246026,0.565081,-3.5679204,4.9008802,1.3349973,0.55941553,-3.0943842,5.1248163,1.1819215,0.61530955,-2.6223832,5.3931279,1.4352572,0.5389977,-1.9461785,5.5560145,1.5470435,0.46715816
-4.1623821,4.6772839,1.4246026,0.565081,-3.5679204,4.9008802,1.3349973,0.55941553,-3.0943842,5.1248163,1.1819215,0.61530955,-2.6223832,5.3931279,1.4352572,0.5389977,-1.9461785,5.5560145,1.5470435,0.46715816,-1.3847484,5.7668544,1.5819545,0.39979918
-3.5679204,4.9008802,1.3349973,0.55941553,-3.0943842,5.1248163,1.1819215,0.61530955,-2.6223832,5.3931279,1.4352572,0.5389977,-1.9461785,5.5560145,1.5470435,0.46715816,-1.3847484,5.7668544,1.5819545,0.39979918,-0.68061485,5.8758538,1.619617,0.33281438
-3.0943842,5.1248163,1.1819215,0.61530955,-2.6223832,5.3931279,1.4352572,0.5389977,-1.9461785,5.5560145,1.5470435,0.46715816,-1.3847484,5.7668544,1.5819545,0.39979918,-0.68061485,5.8758538,1.619617,0.33281438,-0.089054738,6.0331059,1.4720919,0.44652731
-2.6223832,5.3931279,1.4352572,0.5389977,-1.9461785,5.5560145,1.5470435,0.46715816,-1.3847484,5.7668544,1.5819545,0.39979918,-0.68061485,5.8758538,1.619617,0.33281438,-0.089054738,6.0331059,1.4720919,0.44652731,0.49705866,6.2330756,1.5126455,0.43694389
-1.9461785,5.5560145,1.5470435,0.46715816,-1.3847484,5.7668544,1.5819545,0.39979918,-0.68061485,5.8758538,1.619617,0.33281438,-0.089054738,6.0331059,1.4720919,0.44652731,0.49705866,6.2330756,1.5126455,0.43694389,1.1210617,6.382661,1.5473058,0.37091853
-1.3847484,5.7668544,1.5819545,0.39979918,-0.68061485,5.8758538,1.619617,0.33281438,-0.089054738,6.0331059,1.4720919,0.44652731,0.49705866,6.2330756,1.5126455,0.43694389,1.1210617,6.382661,1.5473058,0.37091853,1.7349033,6.5298105,1.5141929,0.25499555
-0.68061485,5.8758538,1.619617,0.33281438,-0.089054738,6.0331059,1.4720919,0.44652731,0.49705866,6.2330756,1.5126455,0.43694389,1.1210617,6.382661,1.5473058,0.37091853,1.7349033,6.5298105,1.5141929,0.25499555,2.332416,6.5866574,1.4822969,0.14102476
-0.089054738,6.0331059,1.4720919,0.44652731,0.49705866,6.2330756,1.5126455,0.43694389,1.1210617,6.382661,1.5473058,0.37091853,1.7349033,6.5298105,1.5141929,0.25499555,2.332416,6.5866574,1.4822969,0.14102476,2.9207408,6.6426303,1.5188235,0.1355458
0.49705866,6.2330756,1.5126455,0.43694389,1.1210617,6.382661,1.5473058,0.37091853,1.7349033,6.5298105,1.5141929,0.25499555,2.332416,6.5866574,1.4822969,0.14102476,2.9207408,6.6426303,1.5188235,0.1355458,3.5474748,6.6950941,1.6122541,0.12676199
1.1210617,6.382661,1.5473058,0.37091853,1.7349033,6.5298105,1.5141929,0.25499555,2.332416,6.5866574,1.4822969,0.14102476,2.9207408,6.6426303,1.5188235,0.1355458,3.5474748,6.6950941,1.6122541,0.12676199,4.2105441,6.7440399,1.5894323,0.17777632
1.7349033,6.5298105,1.5141929,0.25499555,2.332416,6.5866574,1.4822969,0.14102476,2.9207408,6.6426303,1.5188235,0.1355458,3.5474748,6.6950941,1.6122541,0.12676199,4.2105441,6.7440399,1.5894323,0.17777632,4.8190207,6.8373151,1.5055025,0.178591
2.332416,6.5866574,1.4822969,0.14102476,2.9207408,6.6426303,1.5188235,0.1355458,3.5474748,6.6950941,1.6122541,0.12676199,4.2105441,6.7440399,1.5894323,0.17777632,4.8190207,6.8373151,1.5055025,0.178591,5.4149461,6.8869127,1.7544456,0.10612856
2.9207408,6.6426303,1.5188235,0.1355458,3.5474748,6.6950941,1.6122541,0.12676199,4.2105441,6.7440399,1.5894323,0.17777632,4.8190207,6.8373151,1.5055025,0.178591,5.4149461,6.8869127,1.7544456,0.10612856,6.2225771,6.922218,1.8409319,0.20063752
3.5474748,6.6950941,1.6122541,0.12676199,4.2105441,6.7440399,1.5894323,0.17777632,4.8190207,6.8373151,1.5055025,0.178591,5.4149461,6.8869127,1.7544456,0.10612856,6.2225771,6.922218,1.8409319,0.20063752,6.8876916,7.0474227,1.697812,0.25555194
4.2105441,6.7440399,1.5894323,0.17777632,4.8190207,6.8373151,1.5055025,0.178591,5.4149461,6.8869127,1.7544456,0.10612856,6.2225771,6.922218,1.8409319,0.20063752,6.8876916,7.0474227,1.697812,0.25555194,7.5808268,7.1266595,1.6537706,-0.0029158424
4.8190207,6.8373151,1.5055025,0.178591,5.4149461,6.8869127,1.7544456,0.10612856,6.2225771,6.922218,1.8409319,0.20063752,6.8876916,7.0474227,1.697812,0.25555194,7.5808268,7.1266595,1.6537706,-0.0029158424,8.210708,7.04509,1.5640128,-0.15196145
5.4149461,6.8869127,1.7544456,0.10612856,6.2225771,6.922218,1.8409319,0.20063752,6.8876916,7.0474227,1.697812,0.25555194,7.5808268,7.1266595,1.6537706,-0.0029158424,8.210708,7.04509,1.5640128,-0.15196145,8.832037,7.0050904,1.6479479,0.043634675
6.2225771,6.922218,1.8409319,0.20063752,6.8876916,7.0474227,1.697812,0.25555194,7.5808268,7.1266595,1.6537706,-0.0029158424,8.210708,7.04509,1.5640128,-0.15196145,8.832037,7.0050904,1.6479479,0.043634675,9.5290663,7.0799977,1.7253627,0.18541887
6.8876916,7.0474227,1.697812,0.25555194,7.5808268,7.1266595,1.6537706,-0.0029158424,8.210708,7.04509,1.5640128,-0.15196145,8.832037,7.0050904,1.6479479,0.043634675,9.5290663,7.0799977,1.7253627,0.18541887,10.212327,7.1534255,1.452726,0.29633019
7.5808268,7.1266595,1.6537706,-0.0029158424,8.210708,7.04509,1.5640128,-0.15196145,8.832037,7.0050904,1.6479479,0.043634675,9.5290663,7.0799977,1.7253627,0.18541887,10.212327,7.1534255,1.452726,0.29633019,10.691247,7.3170619,1.3227833,0.15350703
8.210708,7.04509,1.5640128,-0.15196145,8.832037,7.0050904,1.6479479,0.043634675,9.5290663,7.0799977,1.7253627,0.18541887,10.212327,7.1534255,1.452726,0.29633019,10.691247,7.3170619,1.3227833,0.15350703,11.270554,7.2762311,1.4960457,0.2313564
8.832037,7.0050904,1.6479479,0.043634675,9.5290663,7.0799977,1.7253627,0.18541887,10.212327,7.1534255,1.452726,0.29633019,10.691247,7.3170619,1.3227833,0.15350703,11.270554,7.2762311,1.4960457,0.2313564,11.888084,7.502147,1.4762243,0.37301882
9.5290663,7.0799977,1.7253627,0.18541887,10.212327,7.1534255,1.452726,0.29633019,10.691247,7.3170619,1.3227833,0.15350703,11.270554,7.2762311,1.4960457,0.2313564,11.888084,7.502147,1.4762243,0.37301882,12.451533,7.5746461,1.0773288,0.20453849
10.212327,7.1534255,1.452726,0.29633019,10.691247,7.3170619,1.3227833,0.15350703,11.270554,7.2762311,1.4960457,0.2313564,11.888084,7.502147,1.4762243,0.37301882,12.451533,7.5746461,1.0773288,0.20453849,12.749947,7.6657778,0.95535687,-0.21403405
10.691247,7.3170619,1.3227833,0.15350703,11.270554,7.2762311,1.4960457,0.2313564,11.888084,7.502147,1.4762243,0.37301882,12.451533,7.5746461,1.0773288,0.20453849,12.749947,7.6657778,0.95535687,-0.21403405,13.215819,7.4034189,0.57327469,-0.61044196
11.270554,7.2762311,1.4960457,0.2313564,11.888084,7.502147,1.4762243,0.37301882,12.451533,7.5746461,1.0773288,0.20453849,12.749947,7.6657778,0.95535687,-0.21403405,13.215819,7.4034189,0.57327469,-0.61044196,13.208566,7.1774242,0.19743305,-0.91065464
11.888084,7.502147,1.4762243,0.37301882,12.451533,7.5746461,1.0773288,0.20453849,12.749947,7.6657778,0.95535687,-0.21403405,13.215819,7.4034189,0.57327469,-0.61044196,13.208566,7.1774242,0.19743305,-0.91065464,13.373765,6.6748952,0.412997,-1.2563226
12.979693,5.7462339,-1.7645673,-0.10536141,12.273866,5.7040894,-1.7815555,-0.057696503,11.554448,5.7000767,-1.7203052,-0.014778118,10.897621,5.6922669,-1.606187,0.027644854,10.269499,5.7221926,-1.6371367,0.027730645,9.5879121,5.7144514,-1.6643895,0.079296712
12.273866,5.7040894,-1.7815555,-0.057696503,11.554448,5.7000767,-1.7203052,-0.014778118,10.897621,5.6922669,-1.606187,0.027644854,10.269499,5.7221926,-1.6371367,0.027730645,9.5879121,5.7144514,-1.6643895,0.079296712,8.9379869,5.78563,-1.6497479,-0.024746069
11.554448,5.7000767,-1.7203052,-0.014778118,10.897621,5.6922669,-1.606187,0.027644854,10.269499,5.7221926,-1.6371367,0.027730645,9.5879121,5.7144514,-1.6643895,0.079296712,8.9379869,5.78563,-1.6497479,-0.024746069,8.2681138,5.6946546,-1.6376295,-0.23200987
10.897621,5.6922669,-1.606187,0.027644854,10.269499,5.7221926,-1.6371367,0.027730645,9.5879121,5.7144514,-1.6643895,0.079296712,8.9379869,5.78563,-1.6497479,-0.024746069,8.2681138,5.6946546,-1.6376295,-0.23200987,7.6278834,5.6000221,-1.615329,-0.23876174
