,frame_number,pedestrian_ID,pos_x,pos_y,v_x,v_y
5722,1630,378,-1.7064375,-0.10322491,-0.097537854,0.45144916
5723,1630,379,4.1491972,0.85230086,0.18876843,1.906421
5724,1630,380,2.2433737,0.84121487,0.10652138,-1.398643
5725,1630,381,-2.2848007,-1.0780974,0.0,0.0
5726,1630,382,3.2537813,-9.674605,-0.063468305,0.91760921
5727,1630,383,3.9287112,-9.7267087,0.10838404,1.2227281
5728,1631,356,0.2372536,0.12713795,0.025134076,0.021536554
5729,1631,361,-0.69692296,-6.7086765,0.23772317,0.31584355
5730,1631,369,-0.58970459,2.8276516,0.0,0.0
5731,1631,371,-0.65663544,3.3464113,0.0,0.0
5732,1631,372,1.5987411,-9.1926973,-0.088321216,-1.6029862
5733,1631,373,2.4118176,-9.4944577,-0.091475734,-1.6896984
5734,1631,375,1.2390297,-5.2470156,0.2344251,-1.2521939
5735,1631,376,1.8697018,-4.9461391,-0.0075641541,-1.3963799
5736,1631,377,2.5399479,-5.109721,0.015786009,-1.3887116
5737,1631,378,-1.8163572,0.05650721,-0.35091428,0.38485441
5738,1631,380,2.2677912,0.28466799,0.082421543,-1.419265
5739,1631,381,-2.2848007,-1.0780974,0.0,0.0
5740,1631,382,3.2389217,-9.2783895,0.07342798,0.95954092
5741,1631,383,3.9346391,-9.275486,-0.011096123,1.0555976
5742,1632,356,0.23954588,0.16714753,0.051670107,0.068063596
5743,1632,361,-0.65341351,-6.629907,-0.024251559,0.0018436888
5744,1632,369,-0.58970459,2.8276516,-0.022598171,0.029246371
5745,1632,371,-0.65663544,3.3464113,0.0,0.0
5746,1632,375,1.3459518,-5.6784714,0.16449262,-1.2448734
5747,1632,376,1.8390859,-5.5022383,-0.030549414,-1.3950476
5748,1632,377,2.546264,-5.665353,0.057124395,-1.4672869
5749,1632,378,-1.9871689,0.20465862,-0.38108799,0.31257435
5750,1632,380,2.3093109,-0.29419714,0.035648758,-1.4375641
5751,1632,381,-2.2848007,-1.0780974,0.0,0.0
5752,1632,382,3.3125237,-8.9069723,0.2204677,1.1964773
5753,1632,383,3.9198343,-8.8822307,-0.0098141769,1.0794393
5754,1633,356,0.27858969,0.18158883,0.048804761,0.01805162
5755,1633,361,-0.71632421,-6.7072015,-0.078638382,-0.096618178
5756,1633,369,-0.60778313,2.8510487,-0.046672629,0.033395111
5757,1633,371,-0.65663544,3.3464113,-0.02409134,0.004269689
5758,1633,375,1.3706238,-6.2429143,-0.0094543767,-1.4308994
5759,1633,376,1.8452623,-6.0621772,0.012709022,-1.4499991
5760,1633,377,2.5856474,-6.2835505,0.030457447,-1.540216
5761,1633,378,-2.1212276,0.30656669,-0.30604017,0.32835583
5762,1633,380,2.2963102,-0.86538332,-0.053915825,-1.4010658
5763,1633,381,-2.2848007,-1.0780974,0.0,0.0
5764,1633,382,3.4152959,-8.3212076,0.13221846,1.2246129
5765,1633,383,3.9267878,-8.4119346,-0.11894147,1.1108514
5766,1634,356,0.27858969,0.18158883,0.023672425,-0.0034742997
5767,1634,361,-0.71632421,-6.7072015,0.0,0.0
5768,1634,369,-0.62704269,2.8543677,-0.048158253,0.0082990899
5769,1634,371,-0.67590851,3.3498271,-0.048192026,0.0085410344
5770,1634,375,1.3383883,-6.8231909,-0.09975571,-1.374833
5771,1634,376,1.8492531,-6.6622376,0.031631812,-1.5271972
5772,1634,377,2.57063,-6.8975258,0.078468335,-1.4942635
5773,1634,378,-2.232001,0.46734329,-0.33489108,0.28141617
5774,1634,380,2.2661782,-1.4150498,-0.10085005,-1.4213301
5775,1634,381,-2.2848007,-1.0780974,0.0,0.0
5776,1634,382,3.4182984,-7.927282,0.07822529,1.0533483
5777,1634,383,3.8246812,-7.9935495,-0.12146411,1.0618975
5778,1634,384,1.5689826,3.6655217,0.13405269,-1.7580999
5779,1635,356,0.29752763,0.17880939,-0.027976963,-0.071526378
5780,1635,361,-0.71632421,-6.7072015,0.0,0.0
5781,1635,369,-0.64630973,2.857688,-0.051117736,-0.041935518
5782,1635,371,-0.69518906,3.3532442,-0.049682841,-0.016564607
5783,1635,375,1.2908192,-7.3427807,-0.063019728,-1.5555087
5784,1635,376,1.8705678,-7.2839349,0.17370922,-1.4623943
5785,1635,377,2.6484221,-7.4789613,0.16909971,-1.5009089
5786,1635,378,-2.3891405,0.53169962,-0.3777391,0.0032749388
5787,1635,380,2.2156302,-2.0024474,-0.12648114,-1.4697846
5788,1635,381,-2.2848007,-1.0780974,0.0,0.0
5789,1635,382,3.4778761,-7.478529,0.083395403,1.1504318
5790,1635,383,3.8296165,-7.5624166,0.013618529,1.1018929
5791,1635,384,1.6226037,2.9622818,0.089429698,-1.7254696
5792,1636,356,0.25620812,0.12436772,-0.097611262,-0.036113874
5793,1636,361,-0.71632421,-6.7072015,0.0,0.0
5794,1636,369,-0.66793688,2.8208193,-0.027033941,-0.046085867
5795,1636,371,-0.71565479,3.3365754,-0.025582155,-0.020835952
5796,1636,375,1.2879725,-8.0675979,-0.019281658,-1.6105266
5797,1636,376,1.9882205,-7.832153,0.18052754,-1.3374079
5798,1636,377,2.7059097,-8.0982529,0.051835811,-1.5673979
5799,1636,378,-2.5341923,0.46996324,-0.28159834,-0.062575544
5800,1636,380,2.1649933,-2.5908775,-0.078327689,-1.4282911
5801,1636,381,-2.2848007,-1.0780974,0.0,0.0
5802,1636,382,3.4850147,-7.0069366,-0.11574999,1.1894036
5803,1636,383,3.835576,-7.1120352,0.01874404,1.1986986
5804,1636,384,1.6405264,2.2851461,0.19329286,-1.9404638
5805,1637,356,0.21943862,0.14991829,-0.022260437,0.028469356
5806,1637,361,-0.71632421,-6.7072015,0.0,0.0
5807,1637,369,-0.66793688,2.8208193,0.0,0.0
5808,1637,371,-0.71565479,3.3365754,0.0,0.0
5809,1637,375,1.2753939,-8.631202,0.23158886,-1.2975035
5810,1637,376,2.0149898,-8.3538613,0.10873953,-1.3816577
5811,1637,377,2.6898908,-8.7328797,-0.040047436,-1.586567
5812,1637,378,-2.6144191,0.48163919,-0.12225721,0.069697722
5813,1637,380,2.1529681,-3.1450802,-0.0099475784,-1.4380006
5814,1637,381,-2.2848007,-1.0780974,0.0,0.0
5815,1637,382,3.3852761,-6.5270062,-0.25084347,1.1762489
5816,1637,383,3.8446117,-6.6034577,-0.083990562,1.3535509
5817,1637,384,1.777238,1.4099108,0.073023245,-2.0209597
5818,1638,356,0.23839977,0.14714321,0.025134076,0.021536554
5819,1638,361,-0.71632421,-6.7072015,0.0,0.0
5820,1638,369,-0.66793688,2.8208193,0.0,0.0
5821,1638,371,-0.71565479,3.3365754,-0.08566414,-0.21334825
5822,1638,375,1.4732436,-9.1056007,0.4946243,-1.1859967
5823,1638,376,2.0752121,-8.9374792,0.15055573,-1.4590448
5824,1638,378,-2.6319981,0.52572142,-0.020412747,0.080826139
5825,1638,380,2.1570353,-3.741278,0.010171186,-1.4909599
5826,1638,381,-2.2848007,-1.0780974,0.0,0.0
5827,1638,382,3.28434,-6.0659374,-0.29598865,1.1821461
5828,1638,383,3.7683835,-6.0291945,-0.030547255,1.103588
5829,1638,384,1.698945,0.66837827,0.033952522,-1.8897665
5830,1638,385,0.89316077,3.9697951,0.56247068,-1.6974727
5831,1639,356,0.23954588,0.16714753,0.0014326395,0.025005403
5832,1639,361,-0.71632421,-6.7072015,0.0,0.0
5833,1639,369,-0.66793688,2.8208193,0.025564428,0.02097232
5834,1639,371,-0.7841861,3.1658968,-0.034433007,-0.17155941
5835,1639,378,-2.6307493,0.5463001,0.0031217571,0.051445473
5836,1639,380,2.161105,-4.3378481,0.078670368,-1.4985109
5837,1639,381,-2.2848007,-1.0780974,0.0,0.0
5838,1639,382,3.1484852,-5.5812893,-0.3202157,1.1618147
5839,1639,383,3.8201739,-5.7205873,-0.012292714,1.0287777
5840,1639,384,1.8044,-0.10190242,0.081278508,-1.8744147
5841,1639,385,1.118149,3.290806,0.37882504,-1.6127803
5842,1640,356,0.23954588,0.16714753,-0.03086863,-0.12158881
5843,1640,361,-0.71632421,-6.7072015,0.0,0.0
5844,1640,369,-0.64748534,2.8375972,0.025564428,0.02097232
5845,1640,371,-0.74320119,3.1993279,0.08566414,0.21334825
5846,1640,378,-2.6295007,0.56687779,0.0031216818,0.051444233
5847,1640,380,2.2199716,-4.9400867,0.078695227,-1.4990213
5848,1640,381,-2.2848007,-1.0780974,0.0,0.0
5849,1640,382,3.0281674,-5.1364856,-0.11881674,1.144154
5850,1640,383,3.7585494,-5.2061723,-0.068271304,1.2289453
5851,1640,384,1.7639678,-0.83115351,-0.17434591,-1.8897861
5852,1640,385,1.1962208,2.6795709,0.17191512,-1.5235197
5853,1641,356,0.21485098,0.069876478,-0.0028653462,-0.050011977
5854,1641,361,-0.71632421,-6.7072015,0.0,0.0
5855,1641,369,-0.64748534,2.8375972,0.0,0.0
5856,1641,371,-0.71565479,3.3365754,0.034433007,0.17155941
5857,1641,380,2.2240612,-5.5370652,-0.034097642,-1.464285
5858,1641,382,3.0534318,-4.6659661,0.038090541,1.1290711
5859,1641,383,3.7655569,-4.7374311,-0.068293431,1.2293552
5860,1641,384,1.6649233,-1.6137313,-0.13124525,-1.9487103
5861,1641,385,1.2556811,2.0719903,0.03686113,-1.4257582
5862,1641,386,3.4174708,2.7799629,-0.58512404,-0.041570288
5863,1642,356,0.2372536,0.12713795,0.0043010162,0.075040954
5864,1642,361,-0.71632421,-6.7072015,0.0,0.0
5865,1642,369,-0.64748534,2.8375972,0.067824655,-0.087736734
5866,1642,371,-0.71565479,3.3365754,0.069365306,-0.06299259
5867,1642,380,2.1926934,-6.1115147,-0.05696061,-1.4636851
5868,1642,382,3.0586398,-4.2332288,-0.074034257,1.1402553
5869,1642,383,3.7039146,-4.2226882,-0.086511803,1.3042139
5870,1642,384,1.6589716,-2.3901217,-0.063782322,-1.9863096
5871,1642,385,1.2257097,1.5389643,0.012304464,-1.4467641
5872,1642,386,3.1834212,2.7633348,-0.541861,-0.049618801
5873,1643,356,0.21829179,0.12990924,0.023693144,-0.0034627821
5874,1643,361,-0.71632421,-6.7072015,0.13798881,-0.13868846
5875,1643,369,-0.59322561,2.7674078,-0.082616505,-0.16348195
5876,1643,371,-0.66016254,3.2861813,0.1386565,-0.12591788
5877,1643,380,2.1784927,-6.7080133,-0.011293197,-1.4688134
5878,1643,382,2.9942044,-3.7537619,-0.093808675,1.1914067
5879,1643,383,3.6963474,-3.69406,-0.018913503,1.3212543
5880,1643,384,1.6138974,-3.202779,0.024367409,-2.073007
5881,1643,385,1.2655247,0.91457896,0.076346647,-1.557431
5882,1643,386,2.983982,2.7402678,-0.38488889,-0.029200344
5883,1644,356,0.25620812,0.12436772,0.025134974,0.021542459
5884,1644,361,-0.60593316,-6.8181523,0.0,0.0
5885,1644,369,-0.71357854,2.7068116,-0.15338649,-0.12602114
5886,1644,371,-0.60472959,3.2358411,0.069291192,-0.062925285
5887,1644,380,2.1836589,-7.2865654,-0.082713345,-1.5153531
5888,1644,382,2.9835929,-3.2801034,-0.070089574,1.2137558
5889,1644,383,3.6887838,-3.1656847,-0.021478754,1.2721322
5890,1644,384,1.6784655,-4.0485273,0.062273161,-2.2294067
5891,1644,385,1.286787,0.29301951,0.095369888,-1.6349963
5892,1644,386,2.8755101,2.7399745,-0.33360167,0.10824427
5893,1644,387,0.77124257,-9.5754768,0.013419062,1.926064
5894,1645,356,0.23839977,0.14714321,-0.047395411,0.0069268975
5895,1645,361,-0.71632421,-6.7072015,-0.04842668,0.0036315672
5896,1645,369,-0.71593481,2.6665909,0.19415345,-0.0077929752
5897,1645,371,-0.60472959,3.2358411,0.0,0.0
5898,1645,380,2.112322,-7.9202958,-0.05710311,-1.4683892
5899,1645,382,2.9381327,-2.7827573,-0.15861644,1.2492081
5900,1645,383,3.6791644,-2.6763542,-0.31591814,1.1868249
5901,1645,384,1.6637159,-4.9863044,-0.0041750211,-2.1737828
5902,1645,385,1.3418206,-0.39341807,0.18662111,-1.6725803
5903,1645,386,2.7171007,2.8268632,-0.4152286,0.29448999
5904,1645,387,0.77661019,-8.8050512,-0.12661587,1.9593458
5905,1646,356,0.21829179,0.12990924,0.04737551,-0.0069336926
5906,1646,361,-0.64467451,-6.815247,0.0,0.0
5907,1646,369,-0.55825578,2.7005772,0.19709879,0.042482948
5908,1646,371,-0.60472959,3.2358411,0.0,0.0
5909,1646,380,2.1379764,-8.4612767,-0.091117931,-1.6693297
5910,1646,382,2.8566997,-2.2807369,-0.13751738,1.2225353
5911,1646,383,3.4360493,-2.2162248,-0.025321831,1.1984054
5912,1646,384,1.6751255,-5.7875536,0.07745163,-1.9576519
5913,1646,385,1.4360839,-1.0450447,0.21241276,-1.6251159
5914,1646,386,2.5433272,2.9755665,-0.32610884,0.27906124
5915,1646,387,0.66994987,-8.0080002,-0.10154889,1.9819953
5916,1647,356,0.27630018,0.14159625,0.025134974,0.021542459
5917,1647,361,-0.71632421,-6.7072015,0.0044326292,0.076615504
5918,1647,369,-0.55825578,2.7005772,-0.14886737,-0.050696142
5919,1647,371,-0.60472959,3.2358411,0.0,0.0
5920,1647,380,2.0394277,-9.2557596,-0.20870059,-1.7151465
5921,1647,382,2.8281188,-1.8047291,-0.074100021,1.1412073
5922,1647,383,3.6589069,-1.7176299,-0.046180174,1.228236
5923,1647,384,1.7256772,-6.5524259,0.0054502632,-2.0036231
5924,1647,385,1.5117508,-1.6935108,0.16462689,-1.6424558
5925,1647,386,2.4562136,3.0501122,-0.36067004,0.08926295
5926,1647,387,0.69537108,-7.219455,-0.036466937,1.8767112
5927,1648,356,0.23839977,0.14714321,0.001430979,0.024995943
5928,1648,361,-0.6411284,-6.7539546,0.16513798,-0.089454568
5929,1648,369,-0.67734967,2.6600203,-0.15033843,-0.075826324
5930,1648,371,-0.60472959,3.2358411,-0.09485571,0.042077703
5931,1648,380,1.9710159,-9.833394,-0.17102938,-1.444086
5932,1648,382,2.7974197,-1.3677711,-0.05028077,1.1625309
5933,1648,383,3.3991052,-1.233636,-0.38506496,1.1509083
5934,1648,384,1.6794857,-7.3904521,-0.091075909,-2.0735369
5935,1648,385,1.5677854,-2.3590093,0.13868532,-1.6882249
5936,1648,386,2.2547912,3.0469768,-0.48183909,-0.011935073
5937,1648,387,0.64077632,-6.5066312,-0.15727575,1.8347151
5938,1648,388,3.4400213,-9.8809679,-0.28423157,1.3962658
5939,1648,389,3.9995492,-10.063754,0.069051349,1.321187
5940,1649,356,0.27744496,0.16159301,0.071049594,-0.010398538
5941,1649,361,-0.58421383,-6.7787652,-0.093994757,0.058441385
5942,1649,369,-0.67852652,2.6399162,-0.027054932,-0.04616531
5943,1649,371,-0.68061415,3.2695033,0.0,0.0
5944,1649,382,2.7878942,-0.87470434,0.038345397,1.1251974
5945,1649,383,3.350855,-0.79690329,-0.051356498,1.1308376
5946,1649,384,1.6528165,-8.2112554,-0.13070443,-1.9495707
5947,1649,385,1.6226991,-3.0440907,-0.054393004,-1.8165924
5948,1649,386,2.0707423,3.0405642,-0.36960923,-0.032392577
5949,1649,387,0.56955048,-5.7516829,0.01215186,1.8952177
5950,1649,388,3.3263286,-9.3224616,-0.16472986,1.5386366
5951,1649,389,4.0271697,-9.5352787,-0.03602533,1.4242674
5952,1650,356,0.29523944,0.13882438,0.017952255,-0.10344145
5953,1650,361,-0.71632421,-6.7072015,-0.16513798,0.089454568
5954,1650,369,-0.69899362,2.6230881,0.15033843,0.075826324
5955,1650,371,-0.60472959,3.2358411,0.09485571,-0.042077703
5956,1650,382,2.828096,-0.46761316,0.055529103,1.0237056
5957,1650,383,3.35802,-0.32896589,-0.0069061478,1.1243581
5958,1650,384,1.5749222,-8.9501087,-0.15131008,-1.9018244
5959,1650,385,1.524271,-3.8122832,-0.1236841,-1.8104382
5960,1650,386,1.9591038,3.0210628,-0.32249297,0.0083077546
5961,1650,387,0.65049781,-4.9904571,0.10796011,1.9102864
5962,1650,388,3.3082374,-8.6500587,-0.23088938,1.5693801
5963,1650,389,3.9707289,-8.9243396,-0.29065486,1.6352399
5964,1651,356,0.29180676,0.078839845,-0.02939867,-0.096530631
5965,1651,361,-0.71632421,-6.7072015,0.0,0.0
5966,1651,369,-0.55825578,2.7005772,0.1759223,0.096861452
5967,1651,371,-0.60472959,3.2358411,0.0,0.0
5968,1651,382,2.8323175,-0.055739898,-0.05420774,1.0883503
5969,1651,383,3.3453301,0.10258317,-0.07487667,1.1098398
5970,1651,384,1.5317685,-9.7327149,-0.10788424,-1.9565157
5971,1651,385,1.5237518,-4.4924412,-0.0040607947,-1.7509078
5972,1651,386,1.8127479,3.0472104,-0.45428827,0.15548694
5973,1651,387,0.65591858,-4.2234537,0.10764329,1.9061693
5974,1651,388,3.1416171,-8.0669575,-0.21107391,1.5192538
5975,1651,389,3.7946458,-8.2270869,-0.20620441,1.5574127
5976,1652,356,0.27172051,0.061599873,-0.026539134,-0.04655176
5977,1652,361,-0.71632421,-6.7072015,0.0,0.0
5978,1652,369,-0.55825578,2.7005772,-0.17445031,-0.071725303
5979,1652,371,-0.60472959,3.2358411,0.0,0.0
5980,1652,382,2.7847299,0.40306704,-0.054192291,1.0879989
5981,1652,383,3.2981186,0.55890597,-0.0056009057,1.1474447
5982,1652,385,1.5210224,-5.2130095,-0.077747252,-1.8212355
5983,1652,386,1.5956732,3.1454523,-0.40815224,0.17212982
5984,1652,387,0.73661244,-3.4655216,0.15172301,1.8479778
5985,1652,388,3.1393782,-7.4346556,-0.12038554,1.5397761
5986,1652,389,3.8057654,-7.6784094,0.010828132,1.4703587
5987,1653,356,0.27057546,0.041598436,-0.12570186,-0.10788952
5988,1653,361,-0.71632421,-6.7072015,0.0,0.0
5989,1653,369,-0.69781603,2.643197,-0.17445031,-0.071725303
5990,1653,371,-0.60472959,3.2358411,0.0,0.0
5991,1653,382,2.7889637,0.81465921,-0.0092422414,1.0809266
5992,1653,383,3.3408493,1.0205389,0.037563712,1.1159236
5993,1653,385,1.461554,-5.9494296,-0.0082154371,-1.8288508
5994,1653,386,1.4862261,3.1849142,-0.18431609,0.033042329
5995,1653,387,0.77729699,-2.7450715,0.15413252,1.8935165
5996,1653,388,3.0453087,-6.8351366,-0.25913759,1.4770349
5997,1653,389,3.8033083,-7.0507999,-0.16358296,1.5324493
5998,1654,356,0.17115902,-0.02471174,-0.16600313,0.024125548
5999,1654,361,-0.71632421,-6.7072015,0.0,0.0
6000,1654,369,-0.69781603,2.643197,0.0,0.0
6001,1654,371,-0.60472959,3.2358411,0.0,0.0
6002,1654,382,2.7773361,1.2678084,-0.074021639,1.1401936
6003,1654,383,3.3281696,1.4516449,0.081841434,1.1070904
6004,1654,385,1.51445,-6.6760901,0.066848041,-1.7365018
6005,1654,386,1.4482203,3.1718862,-0.071964489,-0.036717582
6006,1654,387,0.85991846,-1.9507084,0.15951276,1.9895693
6007,1654,388,2.9320682,-6.2530277,-0.21441945,1.475019
6008,1654,389,3.674899,-6.45245,-0.3213438,1.4973683
6009,1654,390,3.8400748,-2.6569989,-0.029197925,1.1239975
6010,1655,356,0.13777295,0.060898875,-0.12527083,0.32122714
6011,1655,361,-0.71632421,-6.7072015,0.0,0.0
6012,1655,369,-0.69781603,2.643197,0.025582947,0.021029161
6013,1655,371,-0.60472959,3.2358411,0.0,0.0
6014,1655,382,2.7297463,1.7268141,0.013224253,1.0761354
6015,1655,383,3.4063225,1.9062113,0.14960847,1.1188041
6016,1655,385,1.5150324,-7.3386311,0.023264255,-1.6835149
6017,1655,386,1.4286545,3.1555402,-0.024457167,-0.020432524
6018,1655,387,0.90490719,-1.153416,0.19734733,1.8291092
6019,1655,388,2.8737731,-5.6551214,-0.21475476,1.4770562
6020,1655,389,3.5462333,-5.8529053,-0.22783209,1.5895613
6021,1655,390,3.8283957,-2.2073999,-0.031755175,1.0754858
6022,1656,356,0.070942361,0.23226997,-0.16861683,0.40362259
6023,1656,361,-0.71632421,-6.7072015,0.0,0.0
6024,1656,369,-0.67734967,2.6600203,0.0014719161,0.025134961
6025,1656,371,-0.60472959,3.2358411,0.0,0.0
6026,1656,382,2.7879155,2.1287167,0.10175896,1.0360031
6027,1656,383,3.4478564,2.3466881,0.034788302,1.0641531
6028,1656,385,1.5330615,-8.022902,0.090058922,-1.7387485
6029,1656,386,1.4286545,3.1555402,0.0,0.0
6030,1656,387,1.0177963,-0.48742102,0.12429205,1.7857663
6031,1656,388,2.7602644,-5.0713828,-0.24013854,1.4313924
6032,1656,389,3.4926334,-5.1808009,-0.17851368,1.685088
6033,1656,390,3.8146707,-1.7966103,-0.29793352,1.0870289
6034,1657,356,0.0028794856,0.38379695,-0.29391808,0.32164767
6035,1657,361,-0.71632421,-6.7072015,0.0,0.0
6036,1657,369,-0.6966385,2.6633049,-0.046758719,0.033351749
6037,1657,371,-0.60472959,3.2358411,0.0,0.0
6038,1657,382,2.8111535,2.5556166,-0.047532879,1.2080933
6039,1657,383,3.4341531,2.7575338,-0.0095296787,1.0710703
6040,1657,385,1.5870796,-8.7296298,0.014991748,-1.8360749
6041,1657,386,1.4286545,3.1555402,0.0,0.0
6042,1657,387,1.0043408,0.27519698,-0.10503712,1.8921274
6043,1657,388,2.6816623,-4.5100075,-0.12743804,1.4214047
6044,1657,389,3.4034224,-4.5048348,-0.25587372,1.4980702
6045,1657,390,3.5900489,-1.3377768,-0.14325886,1.0662578
6046,1657,391,3.319215,-10.132428,-0.55681871,1.3615555
6047,1658,356,-0.1641921,0.48958811,-0.41767897,0.26447791
6048,1658,361,-0.71632421,-6.7072015,0.0,0.0
6049,1658,369,-0.71475665,2.6867017,-0.025593161,-0.021032349
6050,1658,371,-0.60472959,3.2358411,0.0,0.0
6051,1658,382,2.7498892,3.0951913,-0.15316087,1.3489367
6052,1658,383,3.4402326,3.2035444,0.015198801,1.1150266
6053,1658,385,1.5450549,-9.4917619,-0.10506182,-1.9053302
6054,1658,386,1.4286545,3.1555402,0.0,0.0
6055,1658,387,0.93376663,1.0262809,-0.17929409,1.8286953
6056,1658,388,2.6583139,-3.934259,-0.10224932,1.4689139
6057,1658,389,3.2879344,-3.9823448,-0.14982086,1.3897802
6058,1658,390,3.7000636,-0.94360408,0.12036855,1.0063464
6059,1658,391,3.0964876,-9.5878055,-0.35784247,1.3038721
6060,1659,361,-0.71632421,-6.7072015,0.0,0.0
6061,1659,369,-0.71711303,2.6464791,0.19562609,0.017344393
6062,1659,371,-0.60472959,3.2358411,0.0,0.0
6063,1659,386,1.4286545,3.1555402,0.0,0.0
6064,1659,387,0.86090556,1.7381532,-0.16584772,1.6524649
6065,1659,388,2.5998628,-3.3348764,-0.075629115,1.5397523
6066,1659,389,3.2835657,-3.3930107,-0.051598081,1.5513221
6067,1659,390,3.6863437,-0.53269972,-0.12264179,1.0403019
6068,1659,391,3.0329411,-9.08933,-0.25037006,1.2272868
6069,1659,392,3.8876341,-4.1055073,-0.91009577,-0.39223745
6070,1660,361,-0.71632421,-6.7072015,0.0,0.0
6071,1660,369,-0.55825578,2.7005772,0.025593161,0.021032349
6072,1660,371,-0.60472959,3.2358411,-0.093385093,0.067180675
6073,1660,386,1.4286545,3.1555402,0.0,0.0
6074,1660,387,0.80108845,2.3482528,-0.13690911,1.7483856
6075,1660,388,2.5978106,-2.7024571,0.03473264,1.4767863
6076,1660,389,3.2466559,-2.7412871,-0.054190932,1.5019406
6077,1660,390,3.6019502,-0.11136253,-0.10182673,1.0129487
6078,1660,391,2.8961915,-8.6059761,-0.45406777,1.2417554
6079,1660,392,3.5235958,-4.2624023,-0.96510635,-0.09332744
6080,1660,393,0.75166663,-9.249874,-0.039368563,1.8274265
6081,1660,394,0.25467703,-8.9593854,0.0083854692,1.8332958
6082,1661,361,-0.71632421,-6.7072015,0.0,0.0
6083,1661,369,-0.6966385,2.6633049,-0.17445031,-0.071725303
6084,1661,371,-0.67943766,3.2895856,0.0,0.0
6085,1661,386,1.4286545,3.1555402,0.0,0.0
6086,1661,387,0.75137827,3.1368617,-0.23216742,1.7415529
6087,1661,388,2.627649,-2.1534474,0.0081437319,1.4050487
6088,1661,389,3.2402129,-2.1914582,0.025863758,1.3197013
6089,1661,390,3.6048823,0.27765927,0.0073283706,0.97229546
6090,1661,391,2.6696868,-8.0959257,-0.29240213,1.3083015
6091,1661,392,3.115549,-4.1801693,-0.91700461,0.096367203
6092,1661,393,0.73591921,-8.5189034,0.22645236,1.9357098
6093,1661,394,0.25803122,-8.2260671,0.10347417,1.8259104
6094,1661,395,2.061312,3.5352255,0.24308276,-1.4237512
6095,1662,361,-0.71632421,-6.7072015,0.0,0.0
6096,1662,369,-0.69781603,2.643197,0.1729784,0.046590342
6097,1662,371,-0.60472959,3.2358411,0.093385093,-0.067180675
6098,1662,386,1.4286545,3.1555402,0.0,0.0
6099,1662,387,0.61535452,3.7414951,-0.34005939,1.5115835
6100,1662,388,2.6043256,-1.5784181,0.054560878,1.4218601
6101,1662,389,3.2673469,-1.6855261,0.14233897,1.400514
6102,1662,390,3.6078129,0.66647383,-0.012187042,1.0235495
6103,1662,391,2.6622698,-7.5593349,-0.09585288,1.1732679
6104,1662,392,2.7899921,-4.1853085,-0.82473296,-0.16065918
6105,1662,393,0.93282852,-7.7013061,0.27477169,1.9543115
6106,1662,394,0.33745637,-7.4986571,0.10485344,1.848804
6107,1662,395,2.1585451,2.965725,0.06895643,-1.6640312
6108,1663,361,-0.71632421,-6.7072015,0.0,0.0
6109,1663,369,-0.55825578,2.7005772,0.17445031,0.071725303
6110,1663,371,-0.60472959,3.2358411,0.0,0.0
6111,1663,386,1.4286545,3.1555402,0.0,0.0
6112,1663,388,2.6712977,-1.0159593,0.058575314,1.4941395
6113,1663,389,3.3540841,-1.071047,0.091117464,1.6989483
6114,1663,390,3.5951327,1.0964989,-0.014760081,0.97490735
6115,1663,391,2.5930045,-7.1573113,-0.22000255,0.98436239
6116,1663,392,2.4557626,-4.3086966,-0.78340316,-0.14126018
6117,1663,393,0.95573656,-6.9554542,-0.1996052,1.90981
6118,1663,394,0.34191397,-6.747024,-0.10475004,1.938703
6119,1663,395,2.1164771,2.2040005,-0.073011255,-1.7384217
6120,1664,361,-0.71632421,-6.7072015,0.0,0.0
6121,1664,369,-0.55825578,2.7005772,0.0,0.0
6122,1664,371,-0.60472959,3.2358411,0.0,0.0
6123,1664,386,1.4286545,3.1555402,0.0,0.0
6124,1664,388,2.6511859,-0.38310652,-0.030378829,1.5296888
6125,1664,389,3.3402409,-0.32636745,0.086941819,1.6229933
6126,1664,390,3.5960048,1.4463997,0.20952776,1.0092856
6127,1664,391,2.4862678,-6.771845,-0.1547169,0.93049999
6128,1664,392,2.1632695,-4.2983167,-0.72937393,0.100368
6129,1664,393,0.77314436,-6.1734581,-0.26717433,1.9658286
6130,1664,394,0.25365634,-5.9476947,-0.080942992,1.9355332
6131,1664,395,2.1001361,1.5749876,-0.11609391,-1.6851939
6132,1665,361,-0.71632421,-6.7072015,0.0,0.0
6133,1665,369,-0.55825578,2.7005772,-0.1729784,-0.046590342
6134,1665,371,-0.60472959,3.2358411,0.0,0.0
6135,1665,386,1.4286545,3.1555402,0.0,0.0
6136,1665,388,2.6469946,0.20779177,0.0080786231,1.4001762
6137,1665,389,3.4236376,0.22734769,0.19385295,1.5309645
6138,1665,390,3.7627549,1.9039273,0.19132058,1.0839468
6139,1665,391,2.469231,-6.4129113,-0.090740463,0.85174382
6140,1665,392,1.8722635,-4.2284022,-0.66590248,0.068745613
6141,1665,393,0.7419971,-5.3827913,-0.10422952,1.9285099
6142,1665,394,0.27715958,-5.1985974,-0.075197546,2.0369998
6143,1665,395,2.023602,0.85584536,-0.051746877,-1.7713901
6144,1666,361,-0.71632421,-6.7072015,0.098426756,0.018163213
6145,1666,369,-0.6966385,2.6633049,-0.1262359,-0.079925753
